"model_time",".strategy_names","value_names","value","country_sex_year"
308,"base","cost",0,"United Kingdom_Female_14"
309,"base","cost",0,"United Kingdom_Female_14"
310,"base","cost",0,"United Kingdom_Female_14"
311,"base","cost",0,"United Kingdom_Female_14"
312,"base","cost",0,"United Kingdom_Female_14"
313,"base","cost",0,"United Kingdom_Female_14"
314,"base","cost",0,"United Kingdom_Female_14"
315,"base","cost",0,"United Kingdom_Female_14"
316,"base","cost",0,"United Kingdom_Female_14"
317,"base","cost",0,"United Kingdom_Female_14"
318,"base","cost",0,"United Kingdom_Female_14"
319,"base","cost",0,"United Kingdom_Female_14"
320,"base","cost",0,"United Kingdom_Female_14"
321,"base","cost",0,"United Kingdom_Female_14"
322,"base","cost",0,"United Kingdom_Female_14"
323,"base","cost",0,"United Kingdom_Female_14"
324,"base","cost",0,"United Kingdom_Female_14"
325,"base","cost",0,"United Kingdom_Female_14"
326,"base","cost",0,"United Kingdom_Female_14"
327,"base","cost",0,"United Kingdom_Female_14"
328,"base","cost",0,"United Kingdom_Female_14"
329,"base","cost",0,"United Kingdom_Female_14"
330,"base","cost",0,"United Kingdom_Female_14"
331,"base","cost",0,"United Kingdom_Female_14"
332,"base","cost",0,"United Kingdom_Female_14"
333,"base","cost",0,"United Kingdom_Female_14"
334,"base","cost",0,"United Kingdom_Female_14"
335,"base","cost",0,"United Kingdom_Female_14"
336,"base","cost",0,"United Kingdom_Female_14"
337,"base","cost",0,"United Kingdom_Female_14"
338,"base","cost",0,"United Kingdom_Female_14"
339,"base","cost",0,"United Kingdom_Female_14"
340,"base","cost",0,"United Kingdom_Female_14"
341,"base","cost",0,"United Kingdom_Female_14"
342,"base","cost",0,"United Kingdom_Female_14"
343,"base","cost",0,"United Kingdom_Female_14"
344,"base","cost",0,"United Kingdom_Female_14"
345,"base","cost",0,"United Kingdom_Female_14"
346,"base","cost",0,"United Kingdom_Female_14"
347,"base","cost",0,"United Kingdom_Female_14"
348,"base","cost",0,"United Kingdom_Female_14"
349,"base","cost",0,"United Kingdom_Female_14"
350,"base","cost",0,"United Kingdom_Female_14"
351,"base","cost",0,"United Kingdom_Female_14"
352,"base","cost",0,"United Kingdom_Female_14"
353,"base","cost",0,"United Kingdom_Female_14"
354,"base","cost",0,"United Kingdom_Female_14"
355,"base","cost",0,"United Kingdom_Female_14"
356,"base","cost",0,"United Kingdom_Female_14"
357,"base","cost",0,"United Kingdom_Female_14"
358,"base","cost",0,"United Kingdom_Female_14"
359,"base","cost",0,"United Kingdom_Female_14"
360,"base","cost",0,"United Kingdom_Female_14"
361,"base","cost",0,"United Kingdom_Female_14"
362,"base","cost",0,"United Kingdom_Female_14"
363,"base","cost",0,"United Kingdom_Female_14"
364,"base","cost",0,"United Kingdom_Female_14"
365,"base","cost",0,"United Kingdom_Female_14"
366,"base","cost",0,"United Kingdom_Female_14"
367,"base","cost",0,"United Kingdom_Female_14"
368,"base","cost",0,"United Kingdom_Female_14"
369,"base","cost",0,"United Kingdom_Female_14"
370,"base","cost",0,"United Kingdom_Female_14"
371,"base","cost",0,"United Kingdom_Female_14"
372,"base","cost",0,"United Kingdom_Female_14"
373,"base","cost",0,"United Kingdom_Female_14"
374,"base","cost",0,"United Kingdom_Female_14"
375,"base","cost",0,"United Kingdom_Female_14"
376,"base","cost",0,"United Kingdom_Female_14"
377,"base","cost",0,"United Kingdom_Female_14"
378,"base","cost",0,"United Kingdom_Female_14"
379,"base","cost",0,"United Kingdom_Female_14"
380,"base","cost",0,"United Kingdom_Female_14"
381,"base","cost",0,"United Kingdom_Female_14"
382,"base","cost",0,"United Kingdom_Female_14"
383,"base","cost",0,"United Kingdom_Female_14"
384,"base","cost",0,"United Kingdom_Female_14"
385,"base","cost",0,"United Kingdom_Female_14"
386,"base","cost",0,"United Kingdom_Female_14"
387,"base","cost",0,"United Kingdom_Female_14"
388,"base","cost",0,"United Kingdom_Female_14"
389,"base","cost",0,"United Kingdom_Female_14"
390,"base","cost",0,"United Kingdom_Female_14"
391,"base","cost",0,"United Kingdom_Female_14"
392,"base","cost",0,"United Kingdom_Female_14"
393,"base","cost",0,"United Kingdom_Female_14"
394,"base","cost",0,"United Kingdom_Female_14"
395,"base","cost",0,"United Kingdom_Female_14"
396,"base","cost",0,"United Kingdom_Female_14"
397,"base","cost",0,"United Kingdom_Female_14"
398,"base","cost",0,"United Kingdom_Female_14"
399,"base","cost",0,"United Kingdom_Female_14"
400,"base","cost",0,"United Kingdom_Female_14"
401,"base","cost",0,"United Kingdom_Female_14"
402,"base","cost",0,"United Kingdom_Female_14"
403,"base","cost",0,"United Kingdom_Female_14"
404,"base","cost",0,"United Kingdom_Female_14"
405,"base","cost",0,"United Kingdom_Female_14"
406,"base","cost",0,"United Kingdom_Female_14"
407,"base","cost",0,"United Kingdom_Female_14"
408,"base","cost",0,"United Kingdom_Female_14"
409,"base","cost",0,"United Kingdom_Female_14"
410,"base","cost",0,"United Kingdom_Female_14"
411,"base","cost",0,"United Kingdom_Female_14"
412,"base","cost",0,"United Kingdom_Female_14"
413,"base","cost",0,"United Kingdom_Female_14"
414,"base","cost",0,"United Kingdom_Female_14"
415,"base","cost",0,"United Kingdom_Female_14"
416,"base","cost",0,"United Kingdom_Female_14"
417,"base","cost",0,"United Kingdom_Female_14"
418,"base","cost",0,"United Kingdom_Female_14"
419,"base","cost",0,"United Kingdom_Female_14"
420,"base","cost",0,"United Kingdom_Female_14"
421,"base","cost",0,"United Kingdom_Female_14"
422,"base","cost",0,"United Kingdom_Female_14"
423,"base","cost",0,"United Kingdom_Female_14"
424,"base","cost",0,"United Kingdom_Female_14"
425,"base","cost",0,"United Kingdom_Female_14"
426,"base","cost",0,"United Kingdom_Female_14"
427,"base","cost",0,"United Kingdom_Female_14"
428,"base","cost",0,"United Kingdom_Female_14"
429,"base","cost",0,"United Kingdom_Female_14"
430,"base","cost",0,"United Kingdom_Female_14"
431,"base","cost",0,"United Kingdom_Female_14"
432,"base","cost",0,"United Kingdom_Female_14"
433,"base","cost",0,"United Kingdom_Female_14"
434,"base","cost",0,"United Kingdom_Female_14"
435,"base","cost",0,"United Kingdom_Female_14"
436,"base","cost",0,"United Kingdom_Female_14"
437,"base","cost",0,"United Kingdom_Female_14"
438,"base","cost",0,"United Kingdom_Female_14"
439,"base","cost",0,"United Kingdom_Female_14"
440,"base","cost",0,"United Kingdom_Female_14"
441,"base","cost",0,"United Kingdom_Female_14"
442,"base","cost",0,"United Kingdom_Female_14"
443,"base","cost",0,"United Kingdom_Female_14"
444,"base","cost",0,"United Kingdom_Female_14"
445,"base","cost",0,"United Kingdom_Female_14"
446,"base","cost",0,"United Kingdom_Female_14"
447,"base","cost",0,"United Kingdom_Female_14"
448,"base","cost",0,"United Kingdom_Female_14"
449,"base","cost",0,"United Kingdom_Female_14"
450,"base","cost",0,"United Kingdom_Female_14"
451,"base","cost",0,"United Kingdom_Female_14"
452,"base","cost",0,"United Kingdom_Female_14"
453,"base","cost",0,"United Kingdom_Female_14"
454,"base","cost",0,"United Kingdom_Female_14"
455,"base","cost",0,"United Kingdom_Female_14"
456,"base","cost",0,"United Kingdom_Female_14"
457,"base","cost",0,"United Kingdom_Female_14"
458,"base","cost",0,"United Kingdom_Female_14"
459,"base","cost",0,"United Kingdom_Female_14"
460,"base","cost",0,"United Kingdom_Female_14"
461,"base","cost",0,"United Kingdom_Female_14"
462,"base","cost",0,"United Kingdom_Female_14"
463,"base","cost",0,"United Kingdom_Female_14"
464,"base","cost",0,"United Kingdom_Female_14"
465,"base","cost",0,"United Kingdom_Female_14"
466,"base","cost",0,"United Kingdom_Female_14"
467,"base","cost",0,"United Kingdom_Female_14"
468,"base","cost",0,"United Kingdom_Female_14"
469,"base","cost",0,"United Kingdom_Female_14"
470,"base","cost",0,"United Kingdom_Female_14"
471,"base","cost",0,"United Kingdom_Female_14"
472,"base","cost",0,"United Kingdom_Female_14"
473,"base","cost",0,"United Kingdom_Female_14"
474,"base","cost",0,"United Kingdom_Female_14"
475,"base","cost",0,"United Kingdom_Female_14"
476,"base","cost",0,"United Kingdom_Female_14"
477,"base","cost",0,"United Kingdom_Female_14"
478,"base","cost",0,"United Kingdom_Female_14"
479,"base","cost",0,"United Kingdom_Female_14"
480,"base","cost",0,"United Kingdom_Female_14"
481,"base","cost",0,"United Kingdom_Female_14"
482,"base","cost",0,"United Kingdom_Female_14"
483,"base","cost",0,"United Kingdom_Female_14"
484,"base","cost",0,"United Kingdom_Female_14"
485,"base","cost",0,"United Kingdom_Female_14"
486,"base","cost",0,"United Kingdom_Female_14"
487,"base","cost",0,"United Kingdom_Female_14"
488,"base","cost",0,"United Kingdom_Female_14"
489,"base","cost",0,"United Kingdom_Female_14"
490,"base","cost",0,"United Kingdom_Female_14"
491,"base","cost",0,"United Kingdom_Female_14"
492,"base","cost",0,"United Kingdom_Female_14"
493,"base","cost",0,"United Kingdom_Female_14"
494,"base","cost",0,"United Kingdom_Female_14"
495,"base","cost",0,"United Kingdom_Female_14"
496,"base","cost",0,"United Kingdom_Female_14"
497,"base","cost",0,"United Kingdom_Female_14"
498,"base","cost",0,"United Kingdom_Female_14"
499,"base","cost",0,"United Kingdom_Female_14"
500,"base","cost",0,"United Kingdom_Female_14"
501,"base","cost",0,"United Kingdom_Female_14"
502,"base","cost",0,"United Kingdom_Female_14"
503,"base","cost",0,"United Kingdom_Female_14"
504,"base","cost",0,"United Kingdom_Female_14"
505,"base","cost",0,"United Kingdom_Female_14"
506,"base","cost",0,"United Kingdom_Female_14"
507,"base","cost",0,"United Kingdom_Female_14"
508,"base","cost",0,"United Kingdom_Female_14"
509,"base","cost",0,"United Kingdom_Female_14"
510,"base","cost",0,"United Kingdom_Female_14"
511,"base","cost",0,"United Kingdom_Female_14"
512,"base","cost",0,"United Kingdom_Female_14"
513,"base","cost",0,"United Kingdom_Female_14"
514,"base","cost",0,"United Kingdom_Female_14"
515,"base","cost",0,"United Kingdom_Female_14"
516,"base","cost",0,"United Kingdom_Female_14"
517,"base","cost",0,"United Kingdom_Female_14"
518,"base","cost",0,"United Kingdom_Female_14"
519,"base","cost",0,"United Kingdom_Female_14"
520,"base","cost",0,"United Kingdom_Female_14"
521,"base","cost",0,"United Kingdom_Female_14"
522,"base","cost",0,"United Kingdom_Female_14"
523,"base","cost",0,"United Kingdom_Female_14"
524,"base","cost",0,"United Kingdom_Female_14"
525,"base","cost",0,"United Kingdom_Female_14"
526,"base","cost",0,"United Kingdom_Female_14"
527,"base","cost",0,"United Kingdom_Female_14"
528,"base","cost",0,"United Kingdom_Female_14"
529,"base","cost",0,"United Kingdom_Female_14"
530,"base","cost",0,"United Kingdom_Female_14"
531,"base","cost",0,"United Kingdom_Female_14"
532,"base","cost",0,"United Kingdom_Female_14"
533,"base","cost",0,"United Kingdom_Female_14"
534,"base","cost",0,"United Kingdom_Female_14"
535,"base","cost",0,"United Kingdom_Female_14"
536,"base","cost",0,"United Kingdom_Female_14"
537,"base","cost",0,"United Kingdom_Female_14"
538,"base","cost",0,"United Kingdom_Female_14"
539,"base","cost",0,"United Kingdom_Female_14"
540,"base","cost",0,"United Kingdom_Female_14"
541,"base","cost",0,"United Kingdom_Female_14"
542,"base","cost",0,"United Kingdom_Female_14"
543,"base","cost",0,"United Kingdom_Female_14"
544,"base","cost",0,"United Kingdom_Female_14"
545,"base","cost",0,"United Kingdom_Female_14"
546,"base","cost",0,"United Kingdom_Female_14"
547,"base","cost",0,"United Kingdom_Female_14"
548,"base","cost",0,"United Kingdom_Female_14"
549,"base","cost",0,"United Kingdom_Female_14"
550,"base","cost",0,"United Kingdom_Female_14"
551,"base","cost",0,"United Kingdom_Female_14"
552,"base","cost",0,"United Kingdom_Female_14"
553,"base","cost",0,"United Kingdom_Female_14"
554,"base","cost",0,"United Kingdom_Female_14"
555,"base","cost",0,"United Kingdom_Female_14"
556,"base","cost",0,"United Kingdom_Female_14"
557,"base","cost",0,"United Kingdom_Female_14"
558,"base","cost",0,"United Kingdom_Female_14"
559,"base","cost",0,"United Kingdom_Female_14"
560,"base","cost",0,"United Kingdom_Female_14"
561,"base","cost",0,"United Kingdom_Female_14"
562,"base","cost",0,"United Kingdom_Female_14"
563,"base","cost",0,"United Kingdom_Female_14"
564,"base","cost",0,"United Kingdom_Female_14"
565,"base","cost",0,"United Kingdom_Female_14"
566,"base","cost",0,"United Kingdom_Female_14"
567,"base","cost",0,"United Kingdom_Female_14"
568,"base","cost",0,"United Kingdom_Female_14"
569,"base","cost",0,"United Kingdom_Female_14"
570,"base","cost",0,"United Kingdom_Female_14"
571,"base","cost",0,"United Kingdom_Female_14"
572,"base","cost",0,"United Kingdom_Female_14"
573,"base","cost",0,"United Kingdom_Female_14"
574,"base","cost",0,"United Kingdom_Female_14"
575,"base","cost",0,"United Kingdom_Female_14"
576,"base","cost",0,"United Kingdom_Female_14"
577,"base","cost",0,"United Kingdom_Female_14"
578,"base","cost",0,"United Kingdom_Female_14"
579,"base","cost",0,"United Kingdom_Female_14"
580,"base","cost",0,"United Kingdom_Female_14"
581,"base","cost",0,"United Kingdom_Female_14"
582,"base","cost",0,"United Kingdom_Female_14"
583,"base","cost",0,"United Kingdom_Female_14"
584,"base","cost",0,"United Kingdom_Female_14"
585,"base","cost",0,"United Kingdom_Female_14"
586,"base","cost",0,"United Kingdom_Female_14"
587,"base","cost",0,"United Kingdom_Female_14"
588,"base","cost",0,"United Kingdom_Female_14"
589,"base","cost",0,"United Kingdom_Female_14"
590,"base","cost",0,"United Kingdom_Female_14"
591,"base","cost",0,"United Kingdom_Female_14"
592,"base","cost",0,"United Kingdom_Female_14"
593,"base","cost",0,"United Kingdom_Female_14"
594,"base","cost",0,"United Kingdom_Female_14"
595,"base","cost",0,"United Kingdom_Female_14"
596,"base","cost",0,"United Kingdom_Female_14"
597,"base","cost",0,"United Kingdom_Female_14"
598,"base","cost",0,"United Kingdom_Female_14"
599,"base","cost",0,"United Kingdom_Female_14"
600,"base","cost",0,"United Kingdom_Female_14"
601,"base","cost",0,"United Kingdom_Female_14"
602,"base","cost",0,"United Kingdom_Female_14"
603,"base","cost",0,"United Kingdom_Female_14"
604,"base","cost",0,"United Kingdom_Female_14"
605,"base","cost",0,"United Kingdom_Female_14"
606,"base","cost",0,"United Kingdom_Female_14"
607,"base","cost",0,"United Kingdom_Female_14"
608,"base","cost",0,"United Kingdom_Female_14"
609,"base","cost",0,"United Kingdom_Female_14"
610,"base","cost",0,"United Kingdom_Female_14"
611,"base","cost",0,"United Kingdom_Female_14"
612,"base","cost",0,"United Kingdom_Female_14"
613,"base","cost",0,"United Kingdom_Female_14"
614,"base","cost",0,"United Kingdom_Female_14"
615,"base","cost",0,"United Kingdom_Female_14"
616,"base","cost",0,"United Kingdom_Female_14"
617,"base","cost",0,"United Kingdom_Female_14"
618,"base","cost",0,"United Kingdom_Female_14"
619,"base","cost",0,"United Kingdom_Female_14"
620,"base","cost",0,"United Kingdom_Female_14"
621,"base","cost",0,"United Kingdom_Female_14"
622,"base","cost",0,"United Kingdom_Female_14"
623,"base","cost",0,"United Kingdom_Female_14"
624,"base","cost",0,"United Kingdom_Female_14"
625,"base","cost",0,"United Kingdom_Female_14"
626,"base","cost",0,"United Kingdom_Female_14"
627,"base","cost",0,"United Kingdom_Female_14"
628,"base","cost",0,"United Kingdom_Female_14"
629,"base","cost",0,"United Kingdom_Female_14"
630,"base","cost",0,"United Kingdom_Female_14"
631,"base","cost",0,"United Kingdom_Female_14"
632,"base","cost",0,"United Kingdom_Female_14"
633,"base","cost",0,"United Kingdom_Female_14"
634,"base","cost",0,"United Kingdom_Female_14"
635,"base","cost",0,"United Kingdom_Female_14"
636,"base","cost",0,"United Kingdom_Female_14"
637,"base","cost",0,"United Kingdom_Female_14"
638,"base","cost",0,"United Kingdom_Female_14"
639,"base","cost",0,"United Kingdom_Female_14"
640,"base","cost",0,"United Kingdom_Female_14"
641,"base","cost",0,"United Kingdom_Female_14"
642,"base","cost",0,"United Kingdom_Female_14"
643,"base","cost",0,"United Kingdom_Female_14"
644,"base","cost",0,"United Kingdom_Female_14"
645,"base","cost",0,"United Kingdom_Female_14"
646,"base","cost",0,"United Kingdom_Female_14"
647,"base","cost",0,"United Kingdom_Female_14"
648,"base","cost",0,"United Kingdom_Female_14"
649,"base","cost",0,"United Kingdom_Female_14"
650,"base","cost",0,"United Kingdom_Female_14"
651,"base","cost",0,"United Kingdom_Female_14"
652,"base","cost",0,"United Kingdom_Female_14"
653,"base","cost",0,"United Kingdom_Female_14"
654,"base","cost",0,"United Kingdom_Female_14"
655,"base","cost",0,"United Kingdom_Female_14"
656,"base","cost",0,"United Kingdom_Female_14"
657,"base","cost",0,"United Kingdom_Female_14"
658,"base","cost",0,"United Kingdom_Female_14"
659,"base","cost",0,"United Kingdom_Female_14"
660,"base","cost",0,"United Kingdom_Female_14"
661,"base","cost",0,"United Kingdom_Female_14"
662,"base","cost",0,"United Kingdom_Female_14"
663,"base","cost",0,"United Kingdom_Female_14"
664,"base","cost",0,"United Kingdom_Female_14"
